minutes_watched,days_engage,eng_quiz,eng_exam,eng_hub_qa,st_purch
22.5,2,1,0,0,0
32.4,2,1,1,0,0
26.700000000000003,3,0,0,0,0
0.7,1,0,0,0,0
18.8,1,0,1,0,0
5.4,1,0,0,0,0
42.6,3,1,1,0,0
0.1,1,0,0,0,0
54.8,3,1,0,0,0
0.1,1,0,0,0,0
2.9,1,0,0,0,0
0.0,0,0,1,0,0
17.4,1,1,0,0,0
17.7,1,1,0,0,0
1.2000000000000002,2,0,0,0,0
317.7,17,1,1,0,1
1.9,2,0,0,0,0
0.4,2,0,0,0,0
464.9,6,1,1,0,1
8.4,1,0,0,0,0
4.6,1,0,0,0,0
7.6,1,0,0,0,0
5.5,2,0,0,0,0
0.2,1,0,0,0,0
3.8,1,0,0,0,0
1.4,1,0,0,0,0
0.4,1,0,0,0,0
0.4,1,0,0,0,0
0.1,1,0,0,0,0
37.3,1,0,0,0,0
0.0,1,0,1,0,0
7.4,1,0,0,0,0
86.6,2,1,0,0,0
24.0,1,0,0,0,0
137.3,2,1,1,0,1
7.2,1,0,0,0,0
2.6,1,0,0,0,0
74.0,5,1,1,0,0
46.9,1,1,1,0,0
46.8,7,1,1,0,0
93.4,3,1,0,0,0
23.9,1,0,1,0,0
66.8,1,1,1,0,0
6.6,1,0,0,0,0
16.0,1,1,0,0,0
77.10000000000001,2,1,1,0,0
4.8,1,0,0,0,0
42.8,4,1,1,0,0
38.3,1,0,0,0,0
52.3,2,1,0,0,0
33.5,1,1,0,0,0
2.5,1,0,0,0,0
0.8,1,0,0,0,0
1.6,1,0,0,0,0
2.1,1,0,0,0,0
46.9,1,1,0,0,0
1744.7,37,1,1,0,1
77.7,10,1,1,0,0
154.29999999999998,2,1,0,0,1
624.9,20,1,1,0,1
33.1,1,0,0,0,0
1.6,1,0,0,0,0
14.1,1,1,0,0,0
8.2,2,0,0,0,0
9.7,1,1,0,0,0
8.7,1,1,0,0,0
7.6,1,1,0,1,0
41.1,2,1,0,0,0
6.6,1,0,0,0,0
11.1,3,1,0,0,0
309.0,6,0,0,0,0
89.3,4,0,0,0,1
155.5,6,1,1,0,0
1.4,1,0,0,0,0
440.3,19,1,1,0,1
0.5,1,0,0,0,0
1.1,1,0,0,0,0
30.3,4,1,0,0,1
349.2,15,0,1,0,0
0.2,1,0,0,0,0
9.5,1,1,0,0,0
73.6,1,1,0,0,0
8.8,1,0,0,0,0
48.8,1,1,0,0,0
0.1,1,0,0,0,0
0.0,0,0,1,0,0
242.3,3,0,1,0,0
8.0,1,0,0,0,0
28.4,1,1,0,0,0
34.5,1,0,1,0,0
3.6,1,0,0,0,0
0.2,1,0,0,0,0
616.1,16,1,1,0,0
8.1,1,0,0,0,0
0.4,1,0,0,0,0
20.9,1,1,0,0,0
133.7,6,0,1,0,0
70.1,1,1,0,0,0
2.4,1,0,0,0,0
542.2,4,1,1,0,0
4.6,1,0,0,0,0
0.1,1,0,0,0,0
5.2,1,0,0,0,0
0.7,2,0,1,0,0
4.5,1,1,0,0,0
62.5,1,1,0,0,0
20.4,3,1,0,0,0
87.6,2,1,1,0,0
3.5,2,0,0,0,0
7.4,2,0,0,0,0
3.3,1,0,0,0,0
0.9,1,0,0,0,0
40.5,3,1,0,0,0
72.69999999999999,2,1,0,0,0
0.4,2,0,0,0,0
707.4000000000001,21,1,1,0,1
0.2,1,0,0,0,0
2.8,1,0,0,0,0
20.5,1,1,0,0,0
0.1,1,0,0,0,0
4.0,1,0,0,0,0
975.8,27,1,1,0,1
15.2,1,1,0,0,0
8.1,1,0,0,0,0
83.9,6,0,1,0,0
42.4,4,1,0,0,1
2.2,1,0,0,0,0
37.900000000000006,3,1,1,0,0
419.9,20,1,1,0,1
74.8,3,1,0,0,0
0.3,1,0,0,0,0
42.7,1,1,0,0,0
40.6,1,0,1,0,0
167.9,4,1,1,0,0
0.8,1,0,0,0,0
0.2,1,0,0,0,0
3.6,1,0,0,0,0
1.1,1,0,0,0,0
72.8,2,0,0,0,0
0.5,2,0,0,0,0
0.3,1,0,0,0,0
0.1,1,0,0,0,0
0.5,1,0,0,0,0
17.4,1,1,0,0,0
13.6,1,1,0,0,0
0.2,1,0,0,0,0
2.9,1,0,0,0,0
0.3,1,0,0,0,0
21.2,1,0,0,0,0
7.5,1,0,0,0,0
18.1,1,1,0,0,0
40.3,2,1,1,0,0
0.8999999999999999,2,0,0,0,0
6.0,1,0,0,0,0
537.7,8,1,1,0,1
0.6,1,0,0,0,0
1.1,1,0,0,0,0
0.2,1,0,0,0,0
1086.5,32,1,1,0,1
5.2,1,0,0,0,0
82.4,1,0,1,0,0
42.1,2,1,1,0,1
0.3,1,0,0,0,0
0.1,1,1,0,0,0
29.0,1,1,0,0,0
19.4,2,1,0,0,0
7.0,2,0,0,0,0
5.6,1,0,0,0,0
0.3,1,0,0,0,0
15.7,1,0,0,0,0
52.1,3,1,1,0,0
151.4,3,1,1,0,0
0.2,1,0,0,0,0
42.2,2,0,0,0,0
6.5,1,1,0,0,0
0.2,1,0,0,0,0
127.7,6,0,1,0,0
1.5,2,0,0,0,0
10.8,1,0,0,0,0
0.0,0,0,0,0,1
6.0,1,1,0,0,0
18.2,2,1,0,0,0
0.3,1,0,0,0,0
4.0,1,0,0,0,0
9.6,2,1,0,0,0
7.3,1,0,0,0,0
0.2,1,0,0,0,0
0.1,1,0,0,0,0
368.3,7,1,0,1,0
0.0,2,0,1,0,0
0.8,1,0,0,0,0
0.0,1,0,1,0,0
12.5,1,1,0,0,0
2.7,1,1,0,0,0
10.5,1,1,1,0,0
10.2,2,0,0,0,0
58.5,2,1,0,0,0
0.9,1,0,0,0,0
1.0,2,0,0,0,0
638.1,42,1,1,0,1
1719.2,38,1,1,0,1
127.7,2,0,1,0,0
0.5,1,0,0,0,0
7.4,4,0,0,0,0
1.2,1,0,0,0,0
2.6,1,0,0,0,0
0.1,1,0,0,0,0
3.8,1,0,0,0,0
41.2,2,1,1,0,0
1.2,1,0,0,0,0
38.1,1,1,0,0,0
184.6,4,0,0,0,1
20.2,1,0,0,0,0
211.1,3,1,1,0,0
13.3,3,1,0,0,0
0.4,1,0,0,0,0
7.7,1,1,0,0,0
0.6,1,0,0,0,0
34.4,1,0,0,0,0
1.4,2,0,0,0,0
37.9,2,0,1,0,0
21.6,1,0,0,0,0
0.1,1,0,0,0,0
58.6,1,1,0,0,0
19.8,1,1,0,0,0
5.4,1,0,0,0,0
92.8,2,1,0,0,0
2648.8,35,1,1,0,1
0.8,1,0,0,0,0
3.5,1,0,0,0,0
7.5,1,1,0,0,0
66.9,2,0,1,0,0
43.8,1,1,1,0,0
0.3,1,0,0,0,0
20.8,4,1,0,0,0
62.2,1,0,0,0,0
0.6,1,0,0,0,0
9.8,1,0,0,0,0
1.3,1,0,0,0,0
37.8,1,1,0,0,0
2.4,1,0,0,0,0
0.1,1,0,0,0,0
4.4,2,0,0,0,0
3.0,1,0,0,0,0
0.7,1,0,0,0,0
151.2,12,1,1,0,1
0.9,1,0,0,0,0
1.5,1,0,0,0,0
0.6,1,0,0,0,0
51.9,3,1,0,0,0
0.1,1,0,0,0,0
24.2,1,0,0,0,0
84.6,4,1,0,0,0
0.8999999999999999,2,0,0,0,0
16.0,2,0,0,0,0
13.5,2,0,0,0,0
80.5,2,1,0,0,0
0.6,1,0,0,0,0
17.0,2,1,0,0,0
0.1,1,0,0,0,0
42.0,3,0,1,0,0
713.5,22,1,1,0,1
104.5,3,1,0,0,0
2.3000000000000003,2,0,0,0,0
46.4,1,1,1,0,0
3834.7,38,1,1,0,1
2.0,1,0,0,0,0
16.6,1,0,0,0,0
0.0,0,0,0,0,1
57.4,4,1,0,0,0
86.0,5,1,1,0,0
1.1,1,0,0,0,0
137.2,7,1,1,0,1
1.3,1,0,0,0,0
10.0,1,1,0,0,0
0.0,1,0,0,0,0
0.4,1,0,0,0,0
146.7,5,0,0,0,0
12.4,3,1,0,0,0
0.7,1,0,0,0,0
1748.4,16,1,1,0,1
0.4,1,0,0,0,0
60.8,6,1,1,0,0
33.7,3,0,0,0,0
6.0,1,1,0,0,0
609.8000000000001,24,1,1,0,1
1.1,1,0,0,0,0
15.6,1,0,0,0,0
3.4,1,0,0,0,0
274.9,10,0,1,0,1
3.0,1,0,0,0,0
1.6,1,0,0,0,0
54.4,1,0,1,0,0
0.1,1,0,0,0,0
1.5,1,0,0,0,0
0.5,1,0,0,0,0
1.6,1,0,0,0,0
13.9,2,0,0,0,0
0.7,1,0,0,0,0
1.4,1,0,0,0,0
0.1,1,0,0,0,0
1.3,1,0,0,0,0
286.6,6,0,1,0,0
0.1,1,0,0,0,0
3.0,1,0,0,0,0
2.4,1,0,0,0,0
8.1,1,0,0,0,0
21.3,1,1,1,0,0
3.3,1,0,0,0,0
0.8999999999999999,2,0,0,0,0
1.1,1,0,0,0,0
26.4,2,1,0,0,0
0.1,1,0,0,0,0
0.3,1,0,0,0,0
0.6,1,0,0,0,0
6.9,1,1,0,0,0
0.4,1,0,0,0,0
8.2,1,0,0,0,0
11.9,1,1,0,0,0
50.8,3,1,0,0,0
1.2,1,0,0,0,0
0.5,1,0,0,0,0
1438.9,31,1,1,0,1
6.1,2,0,0,0,0
0.3,1,0,0,0,0
5.5,2,1,0,0,0
81.0,4,1,1,0,0
137.4,8,1,1,0,1
1.0,4,1,0,0,0
0.8999999999999999,2,0,0,0,0
0.2,1,0,0,0,0
262.2,6,1,0,0,0
1.9,1,0,0,0,0
486.2,20,1,1,0,0
0.7,1,0,0,0,0
1.5,3,0,0,0,0
11.9,1,1,0,0,0
12.9,1,1,0,0,0
0.2,1,0,0,0,0
46.0,3,0,0,0,0
4.2,1,0,0,0,0
1.5,1,0,0,0,0
5.3,2,0,0,0,0
327.8,29,1,1,0,1
6.2,1,1,0,0,0
0.8,1,0,0,0,0
0.0,1,1,0,0,0
32.2,2,1,0,0,0
10.2,1,1,0,0,0
178.2,4,1,1,0,0
18.2,1,0,0,0,0
29.9,1,0,0,0,0
33.9,1,1,0,0,0
1.1,1,0,0,0,0
53.3,1,0,0,0,0
47.5,2,1,1,0,0
0.3,1,0,0,0,0
0.1,1,0,0,0,0
885.7,10,1,1,0,1
39.4,5,1,1,0,0
4.6,1,0,0,0,0
422.6,12,1,1,0,1
20.1,1,0,0,0,0
19.4,2,1,0,0,0
58.9,1,0,1,0,0
28.1,1,0,1,0,0
39.6,3,1,1,0,0
7.0,1,1,0,0,0
44.0,1,1,1,0,0
12.3,1,0,0,0,0
353.4,5,1,0,0,1
32.4,3,1,0,0,0
0.9,1,0,0,0,1
1547.7,27,1,1,0,1
44.6,4,0,1,0,0
13.4,2,0,0,0,0
0.1,1,0,1,0,0
0.3,1,1,0,0,0
2.0,1,0,0,0,0
134.9,7,1,1,0,1
11.4,1,1,0,0,0
0.1,1,0,0,0,0
0.0,1,0,1,0,0
0.4,1,0,0,0,0
0.2,1,0,0,0,0
68.6,6,1,1,0,0
0.2,2,0,0,0,1
79.6,2,0,0,0,0
10.7,1,1,0,0,0
46.6,1,0,0,0,0
14.6,5,0,0,0,0
0.3,1,0,0,0,0
416.6,14,1,1,0,1
1028.2,26,1,1,1,1
6.3,1,1,1,0,0
0.7,1,0,0,0,0
1.5,1,0,0,0,0
0.1,1,0,0,0,0
22.7,1,1,0,0,0
3.7,1,1,0,0,0
0.0,1,0,1,0,0
2.8,1,0,0,0,0
0.0,0,0,0,1,0
4.3,2,0,0,0,0
38.400000000000006,2,1,0,0,0
161.20000000000002,31,1,1,0,1
1.1,1,0,0,0,0
103.0,3,1,1,0,0
12.6,1,1,0,0,0
0.2,1,0,0,0,0
1.1,1,0,0,0,0
0.0,1,1,0,0,0
18.2,1,0,0,0,0
0.4,1,0,0,0,0
5.6,1,0,0,0,0
0.5,1,0,0,0,0
30.5,2,1,0,0,0
2548.3,27,1,1,0,1
4.0,1,0,0,0,0
0.5,1,0,0,0,0
133.1,3,1,1,0,1
6.5,1,0,0,0,0
6.8,3,0,0,0,0
17.4,1,0,0,0,0
11.9,2,1,0,0,0
0.1,1,0,0,0,0
64.7,2,1,1,0,0
26.8,4,0,0,0,0
558.3000000000001,5,1,1,0,0
0.8,2,0,0,0,0
831.9,45,1,1,1,1
6.2,1,1,0,0,0
1.0,1,0,0,0,0
128.4,3,1,1,0,1
1.0,1,0,0,0,0
0.5,1,0,0,0,0
29.1,4,0,0,0,0
1.6,2,0,0,0,0
0.9,1,0,0,0,0
1.0,1,0,0,0,0
38.1,1,0,1,0,0
91.3,8,1,0,0,1
42.3,1,1,1,0,0
1.9,1,0,0,0,0
0.1,1,0,0,0,0
0.1,1,0,0,0,0
29.6,3,0,0,0,1
109.1,4,0,1,0,0
0.1,1,0,0,0,0
0.1,1,0,0,0,0
534.1999999999999,9,1,1,0,0
23.8,1,1,0,0,0
0.2,1,0,0,0,0
0.0,1,1,0,0,0
13.5,1,1,0,0,0
146.4,6,1,1,0,1
0.3,1,0,0,0,0
4.6,1,1,0,0,0
0.9,1,0,0,0,0
8.8,1,1,0,0,0
57.7,4,0,1,0,0
1.9,1,0,0,0,0
64.9,4,1,0,0,0
2.8,1,0,0,0,0
20.8,1,1,0,0,0
186.8,4,1,1,0,0
376.7000000000001,3,1,1,0,0
25.6,1,1,0,0,0
35.2,2,0,1,0,0
3.6,1,0,0,0,0
13.1,1,1,0,0,0
2.9,1,0,0,0,0
41.0,1,1,1,0,0
5.2,1,0,0,0,0
27.9,2,0,0,0,0
89.0,3,1,1,0,0
1.1,3,0,0,0,0
44.9,1,1,1,0,0
0.1,1,0,0,0,0
0.8,1,0,0,0,0
742.8000000000001,15,1,1,0,1
7.1,3,0,0,0,0
23.4,2,1,0,0,0
60.8,5,1,1,0,1
13.6,1,1,0,0,0
104.8,6,1,1,0,1
0.0,0,0,1,0,0
0.0,0,0,0,0,1
22.3,1,0,0,0,0
37.8,1,1,0,0,0
37.9,1,1,0,0,0
16.8,1,1,0,0,0
1.1,1,0,0,0,0
351.9,11,1,1,0,1
105.1,5,0,1,0,1
19.2,1,1,0,0,0
47.4,2,1,1,0,0
42.4,2,1,1,0,0
1.5,1,0,0,0,0
0.4,1,0,0,0,0
25.5,1,1,0,0,1
11.7,1,0,0,0,0
4.0,1,0,0,0,0
0.4,1,1,0,0,0
43.3,3,1,1,0,0
4.7,1,0,0,0,0
49.5,2,1,1,0,0
41.2,2,1,1,0,0
6.6,1,1,0,0,0
1.1,1,0,0,0,0
0.8,1,0,0,0,0
11.0,3,0,0,0,0
2.7,2,0,0,0,0
106.6,3,1,1,0,0
1.1,1,0,0,0,0
1822.9,29,1,1,0,1
31.6,1,1,0,0,0
36.2,1,1,0,0,0
170.4,8,1,0,0,0
10.4,1,1,0,0,0
0.3,1,0,0,0,0
2.3,1,0,0,0,0
511.0,19,1,1,0,1
1.9,1,0,0,0,0
23.1,2,1,0,0,0
1575.3,38,1,1,0,1
6.6,1,0,0,0,0
49.0,2,1,0,0,0
0.1,1,0,0,0,0
103.9,3,1,0,0,0
47.5,4,0,0,0,0
19.9,1,1,0,0,0
1.0,2,0,0,0,0
34.0,2,1,0,0,0
576.7,41,1,1,0,1
322.5,4,0,1,0,0
6.4,1,1,0,0,0
11.5,2,1,0,0,0
57.0,5,1,0,0,0
17.2,1,0,0,0,0
0.1,1,0,0,0,0
68.30000000000001,2,0,0,0,0
1735.9,28,1,1,1,1
5.3,2,0,0,0,0
15.8,1,1,0,0,0
385.8,8,1,1,0,0
1.0,1,0,0,0,0
0.1,1,0,0,0,0
2.3,1,0,0,0,0
1.5,1,0,0,0,0
5.0,5,0,0,0,0
0.3,1,0,0,0,0
232.0,10,1,1,0,1
4.0,2,0,0,0,0
559.9,12,1,1,0,1
16.8,2,0,1,0,0
0.7,1,0,0,0,0
36.3,2,0,1,0,0
151.5,5,1,1,0,1
12.0,3,1,0,0,0
6.4,1,0,0,0,0
56.1,5,1,0,0,0
24.3,1,0,0,0,0
264.20000000000005,5,0,1,0,1
21.3,1,1,0,0,0
0.4,1,0,0,0,0
11.3,2,0,0,0,0
41.0,1,1,0,0,1
3.3,1,0,0,0,0
23.700000000000003,4,1,0,0,0
15.1,2,1,0,0,1
4.8,1,0,0,0,0
40.6,3,1,1,0,0
219.9,6,1,1,0,0
1244.6,29,1,1,0,1
0.7,1,0,0,0,0
49.0,3,0,0,0,1
2.5,1,0,0,0,0
68.60000000000001,5,1,1,0,0
0.5,1,0,0,0,0
0.1,1,0,0,0,0
69.5,4,0,1,0,0
11.2,1,1,0,0,0
1.2000000000000002,2,0,0,0,0
0.8,1,0,0,0,0
28.4,2,0,1,0,1
0.0,1,0,1,0,0
19.6,2,1,0,0,1
11.0,1,1,0,0,0
1.3,1,0,0,0,0
21.6,1,1,0,0,0
11.4,1,1,0,0,0
0.2,1,0,0,0,0
1037.7,19,1,1,0,1
2.0,1,0,0,0,0
0.3,1,1,0,0,0
39.6,1,1,1,0,0
32.1,1,1,0,0,0
736.6,25,1,1,1,1
117.6,3,1,1,0,0
3.8,1,0,0,0,0
1.1,1,0,0,0,0
21.8,1,0,0,0,0
1.0,1,0,0,0,0
24.3,1,1,0,0,0
46.5,1,1,1,0,0
42.2,2,1,1,0,0
53.0,4,1,0,0,0
1.0,1,0,0,0,0
178.2,8,1,1,0,1
12.6,1,1,0,0,0
0.0,0,0,0,0,1
1005.2,42,1,1,0,1
38.9,1,1,1,0,0
283.2,7,1,1,0,0
0.9,1,0,0,0,0
58.8,2,1,0,0,0
2.8,1,0,0,0,0
652.8000000000001,25,1,1,0,1
237.9,16,1,1,0,1
335.7,15,1,1,0,1
42.0,6,1,0,0,0
47.7,4,1,1,0,0
2.2,2,0,0,0,0
0.3,1,0,0,0,0
0.2,1,0,0,0,0
2.3,3,0,0,0,0
3.8,1,0,0,0,0
0.3,1,0,0,0,0
0.2,1,0,0,0,0
2.0,1,0,0,0,0
622.1999999999999,19,1,1,0,1
0.5,1,0,0,0,0
9.8,1,1,0,0,0
61.4,10,1,1,0,0
30.1,2,1,0,1,0
0.3,1,0,0,0,0
1.4,1,1,0,0,0
0.2,1,0,0,0,0
31.6,2,1,0,0,0
20.6,1,1,0,0,0
21.8,1,1,0,0,0
17.8,1,1,0,0,0
115.7,1,1,0,0,0
43.9,6,1,0,0,0
117.7,5,1,0,0,0
1.4,1,0,0,0,0
18.0,1,0,0,0,0
0.8,1,0,0,0,0
37.2,4,1,0,0,0
69.4,5,1,1,0,0
11.2,4,1,0,0,0
20.9,2,1,0,0,0
98.9,8,1,0,0,0
186.0,6,1,1,0,1
16.0,1,0,0,0,0
5.699999999999999,2,0,0,0,0
1.4,1,0,0,0,1
7.6,6,0,0,0,1
0.2,1,0,0,0,0
470.5,29,1,1,0,1
9.3,1,1,0,0,0
26.9,2,1,0,0,0
0.0,3,0,1,0,0
6.1,1,0,0,0,0
3.0,1,0,0,0,0
156.29999999999998,10,1,1,0,1
0.6,1,0,0,0,0
155.7,11,1,1,0,1
361.3,13,1,1,0,1
23.1,1,1,0,0,0
11.9,3,1,0,0,0
9.0,1,0,0,0,0
6.3,1,0,0,0,0
15.5,1,1,0,0,0
0.0,0,0,0,0,1
16.3,1,1,0,0,0
331.4,1,1,1,0,1
1895.8,49,1,1,0,1
7.1,1,0,0,0,0
106.2,4,1,1,0,1
1.1,1,0,0,0,0
1.2,1,0,0,0,0
301.8,15,1,1,0,1
38.2,1,1,0,0,0
58.2,3,1,0,0,0
643.7,19,1,1,0,1
1.5,1,0,0,0,0
531.7,18,1,1,0,1
2.0,2,0,0,0,0
82.3,3,0,1,0,1
28.6,1,1,0,0,1
0.1,1,0,0,0,0
889.2,28,1,1,1,1
286.5,9,1,1,0,1
1.3,1,0,0,0,0
32.0,4,1,0,0,0
30.6,3,1,0,0,1
5.3,1,0,0,0,0
0.6,1,0,0,0,0
1795.3,17,1,1,1,1
4.5,1,1,0,0,0
7.1,2,0,0,0,0
1622.0,44,1,1,0,1
32.5,3,1,0,0,0
16.7,1,1,0,0,0
906.5,20,1,1,0,1
621.9,20,1,1,0,1
9.8,1,0,1,0,0
0.4,1,0,0,0,0
1365.7,36,1,1,0,1
55.5,5,1,0,0,0
46.7,3,1,0,0,1
0.6,1,0,0,0,0
2.1,1,0,0,0,0
5.4,1,1,0,0,1
0.6,1,0,0,0,0
717.5,23,1,1,0,0
0.9,1,0,0,0,0
113.9,3,0,1,0,0
172.29999999999998,7,1,1,0,1
85.30000000000001,4,1,1,0,1
1.0,1,0,0,0,0
1.0,1,0,0,0,0
0.5,1,0,0,0,0
26.3,1,0,0,0,0
175.20000000000002,10,1,1,0,1
1.3,2,0,1,0,0
232.4,17,0,1,0,1
3.4,1,0,0,0,0
26.2,1,0,0,0,0
0.3,1,0,0,0,0
539.2,15,1,1,1,1
464.7,17,0,1,0,1
0.1,1,0,0,0,0
189.6,15,1,1,0,1
171.8,19,1,1,0,1
0.7,2,0,1,0,0
1.6,1,0,0,0,0
0.0,0,0,0,0,1
2.7,1,0,0,0,0
1.1,1,0,0,0,0
0.0,1,0,1,0,0
0.0,1,1,0,0,0
1.2,1,0,0,0,0
6.8,1,1,0,0,0
0.0,1,0,1,0,0
16.8,1,1,0,0,0
6.2,1,0,0,0,0
388.1,8,1,1,0,1
6.3,2,0,0,0,1
82.0,7,1,1,0,0
33.1,1,1,0,0,0
48.5,7,1,0,0,0
1.6,1,0,0,0,0
144.60000000000002,2,0,1,0,0
3.7,2,0,0,0,0
106.5,5,1,0,0,0
1.1,1,0,0,0,0
31.4,1,1,0,0,0
2.2,1,0,0,0,0
526.1,40,1,1,0,1
4.4,1,0,0,0,0
2.1,1,0,0,0,0
100.2,2,1,1,0,1
55.9,4,1,1,0,0
0.1,1,0,0,0,0
1.4,1,0,1,0,0
2.2,1,0,0,0,0
399.8,13,1,1,0,1
55.8,2,1,0,0,0
23.3,3,1,0,0,0
711.1999999999999,12,1,1,0,0
5.2,2,0,0,0,0
1.1,1,0,0,0,0
9.4,1,0,0,0,0
1027.2,16,1,1,0,1
1059.8,18,1,1,0,0
16.1,6,1,0,0,0
6.9,1,0,0,0,1
119.4,2,1,1,0,1
0.7,1,0,0,0,0
0.1,1,0,0,0,0
740.3,4,1,1,0,0
85.3,2,1,0,0,1
2.0,1,0,0,0,0
41.2,2,1,1,0,0
111.5,2,1,1,0,1
1.3,1,0,0,0,0
1419.8,22,1,1,0,1
1.1,1,0,0,0,0
339.5,6,0,1,0,1
13.8,1,1,0,0,1
4.6,1,0,0,0,0
1.1,1,0,0,0,0
137.4,4,1,1,0,1
4054.0,43,1,1,0,1
107.5,6,1,1,0,1
0.0,1,0,1,0,0
10.9,1,0,0,0,0
1.2,1,0,0,0,0
0.1,1,0,0,0,0
1.3,2,0,0,0,0
43.0,2,1,0,0,1
43.6,1,1,1,0,0
1.0,1,0,0,0,0
921.6,27,1,1,0,1
10.5,1,1,0,0,1
4.699999999999999,2,0,0,0,0
442.6,9,1,1,0,1
678.0,30,1,1,1,1
0.0,0,0,0,0,1
3.6,1,0,0,0,0
3.7,1,0,0,0,0
17.1,1,1,0,0,0
29.1,3,1,0,0,0
1.7,1,0,0,0,0
1.5,1,0,0,0,0
46.900000000000006,2,1,0,0,0
272.5,17,1,1,0,1
560.0,14,1,1,1,1
111.3,4,1,0,0,0
29.4,2,1,0,0,0
0.0,0,0,0,0,1
48.0,2,0,0,0,0
17.0,1,1,0,0,0
2.1,1,0,0,0,0
68.8,11,1,1,0,1
6.4,1,0,0,0,0
49.5,2,1,0,0,0
18.7,1,1,0,0,0
29.3,2,0,0,0,0
4.0,1,0,0,0,0
60.4,2,1,0,0,0
15.7,2,1,0,0,0
1671.2,14,1,1,1,1
13.5,1,1,0,0,0
34.1,1,1,0,0,0
3.6,1,1,0,0,0
0.0,1,0,1,0,0
584.5,19,1,1,1,0
37.7,5,1,1,0,0
0.1,1,0,0,0,0
0.0,0,0,0,0,1
1.9,2,0,0,0,0
0.2,1,0,0,0,0
6.0,1,1,0,0,0
56.6,2,1,1,0,1
923.8,21,1,1,0,1
0.5,1,0,0,0,0
1.2,2,0,0,0,1
2.4,1,0,0,0,0
0.1,1,0,0,0,0
380.5,19,0,1,0,1
1222.4,45,1,1,0,1
4.5,1,1,0,0,0
1.7,1,0,0,0,0
45.6,2,1,0,0,0
0.5,1,1,1,0,0
1950.8,8,1,1,0,0
56.6,3,0,0,0,0
4.4,1,0,0,0,0
36.3,1,1,0,0,0
96.3,9,1,0,0,0
52.4,4,1,1,0,0
12.1,1,0,0,0,0
0.8,1,0,0,0,0
3.8,1,0,0,0,0
0.7,1,0,0,0,0
0.2,1,0,0,0,0
109.7,5,1,1,0,0
99.2,3,1,1,0,0
29.9,1,0,0,0,0
4.1,3,0,1,0,0
0.8,1,0,0,0,0
2.4,1,0,0,0,0
0.2,1,0,0,0,0
0.2,1,0,0,0,0
118.6,10,1,1,0,1
63.3,6,1,0,0,1
5.1,2,0,0,0,0
0.1,1,0,0,0,0
51.1,4,1,0,0,0
0.0,0,0,0,0,1
0.8,1,0,0,0,0
4.9,1,0,0,0,0
1.8,1,0,0,0,0
128.3,3,1,0,0,0
479.3,13,1,1,0,1
2.8,1,1,0,0,0
2.0,1,1,0,0,0
6.2,1,0,0,0,0
29.2,3,1,0,0,0
48.3,3,0,1,0,0
757.7,32,1,1,0,1
48.1,2,0,1,0,0
0.9,1,0,0,0,0
0.1,1,0,0,0,0
0.0,1,0,1,0,0
68.2,6,0,1,0,1
6.6,1,0,0,0,1
33.8,2,0,0,0,0
0.9,1,0,0,0,0
582.7,30,1,0,0,1
1.3,1,0,0,0,0
0.2,1,0,0,0,0
1.2,1,1,0,1,0
514.3,8,1,1,0,1
0.8,1,0,0,0,0
9.5,2,1,0,0,0
7.5,1,1,0,0,0
2.4,1,0,0,0,0
572.8000000000001,21,1,1,0,1
34.7,2,1,0,0,0
83.7,2,1,1,0,1
52.1,3,1,0,0,0
7.7,2,0,0,0,1
6.2,1,0,0,0,0
1.8,1,0,0,0,0
870.0,32,1,1,0,1
118.9,3,1,1,0,0
475.2,10,1,1,0,1
32.0,3,1,0,0,1
314.9,19,1,1,0,1
17.8,1,1,0,0,0
39.8,3,0,0,0,0
2.2,1,0,0,0,0
226.3,12,1,1,0,1
38.1,3,1,1,0,1
143.1,1,1,1,0,1
27.8,1,1,0,0,0
1960.4,59,1,1,0,1
83.2,4,1,0,0,1
127.2,11,1,1,0,1
6.1,2,0,0,0,0
6.4,1,1,0,0,0
47.2,2,1,1,0,0
0.7,1,0,0,0,0
0.3,1,0,0,0,0
46.2,2,1,1,0,0
0.0,1,0,1,0,0
0.1,1,0,0,0,0
3137.5,65,1,1,1,1
0.7,1,0,0,0,0
17.7,2,0,0,0,0
5.6,1,0,0,0,0
19.8,3,1,0,0,0
3.2,3,0,0,0,0
1362.7,39,1,1,0,0
1.2,1,0,0,0,0
0.2,1,0,0,0,0
0.2,1,0,0,0,0
816.4,13,1,1,0,1
1.0,1,0,0,0,0
26.4,1,1,0,0,0
37.7,1,1,1,0,0
10.8,2,0,0,0,0
982.3,22,1,1,0,1
0.1,1,0,0,0,0
21.1,2,1,0,0,0
2.8,1,0,0,0,0
10.0,1,1,0,0,0
0.2,1,0,0,0,0
75.0,5,0,1,0,0
17.2,1,0,1,0,0
0.3,2,0,0,0,1
366.50000000000006,5,1,1,0,1
152.1,4,0,1,0,0
715.0,33,1,1,0,1
5.5,2,0,0,0,0
234.4,8,0,0,1,0
3.7,1,0,0,0,0
1.7,1,0,0,0,0
6.2,1,1,0,0,0
0.1,1,0,0,0,0
0.1,1,0,0,0,0
1.4,3,0,0,0,0
0.2,1,0,0,0,0
21.2,1,0,0,0,0
10.6,2,1,0,0,0
2.9,1,0,1,0,0
2.4,1,0,0,0,0
58.2,3,0,1,0,0
3.3,1,1,0,0,0
